"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name","refseq","ensembl"
"Dnah8",97.3161986623138,-0.489889909940044,0.145718293306152,-3.36189711548978,0.000774089599518074,0.0121704468623432,"Dnah8","13417","dynein, axonemal, heavy chain 8","NM_013811","ENSMUSG00000033826"
"Abcg1",2965.76441115539,-0.237266552220558,0.0849779801254397,-2.79209451519462,0.00523680570747645,0.0486580809285659,"Abcg1","11307","ATP binding cassette subfamily G member 1","NM_009593","ENSMUSG00000024030"
"Pde9a",601.727568923746,0.227256682924088,0.0900217813056691,2.52446329797049,0.011587510393005,0.0830243011134881,"Pde9a","18585","phosphodiesterase 9A","NM_001163748","ENSMUSG00000041119"
"Pknox1",1067.37024675945,-0.275930225172993,0.10536829289095,-2.61872160592527,0.00882599438624464,0.069494280083991,"Pknox1","18771","Pbx/knotted 1 homeobox","NM_016670","ENSMUSG00000006705"
"Cyp4f15",239.298367907211,-0.306142110356904,0.108320779538243,-2.82625468226824,0.00470958025892666,0.0454515537080182,"Cyp4f15","106648","cytochrome P450, family 4, subfamily f, polypeptide 15","NM_001346538","ENSMUSG00000073424"
"Cyp4f14",84.6821133168227,-0.45732867253198,0.177760309050656,-2.57272658319724,0.010090088451127,0.0754786573902911,"Cyp4f14","64385","cytochrome P450, family 4, subfamily f, polypeptide 14","NM_001204333","ENSMUSG00000024292"
"Adamts10",253.862407638261,0.33720123091468,0.11575165199872,2.91314400349472,0.00357809555685517,0.0376039591767004,"Adamts10","224697","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 10","NM_001329143","ENSMUSG00000024299"
"Ndufa7",1408.64187423591,-0.248761980897696,0.102408565353378,-2.42911303404456,0.0151358126612588,0.0988542073515828,"Ndufa7","66416","NADH:ubiquinone oxidoreductase subunit A7","NM_023202","ENSMUSG00000041881"
"Tapbp",619.444978795496,-0.366348355101304,0.114685462159991,-3.19437484229896,0.00140134033413383,0.0190416789727894,"Tapbp","21356","TAP binding protein","NM_001025313","ENSMUSG00000024308"
"Rgl2",632.541481715218,0.242561020712296,0.0845844498083036,2.86767864852251,0.00413495284992985,0.0415498123745123,"Rgl2","19732","ral guanine nucleotide dissociation stimulator-like 2","NM_009059","ENSMUSG00000041354"
"Tnxb",56.1118127803456,-0.515227563909028,0.209824167271438,-2.45552059426266,0.0140680691731898,0.0939676009944027,"Tnxb","81877","tenascin XB","NM_031176","ENSMUSG00000033327"
"C2",64.3461120803387,-0.556706096848338,0.192773608443112,-2.88787506414616,0.0038785389327266,0.0397681919547996,"C2","12263","complement component 2 (within H-2S)","NM_013484","ENSMUSG00000024371"
"Hspa1b",501.489105880831,-0.306681209044982,0.101739504992765,-3.01437685456394,0.00257507725524558,0.0299198648430797,"Hspa1b","15511","heat shock protein 1B","NM_010478","ENSMUSG00000090877"
"Vwa7",12.2632697749302,-1.05698827726427,0.395198059926905,-2.67457860865958,0.00748232325201459,0.0618373534059919,"Vwa7","27762","von Willebrand factor A domain containing 7","NM_001347347","ENSMUSG00000007030"
"Abhd16a",2559.03156457765,-0.30417821407305,0.0996492375537855,-3.0524891262602,0.00226951953512158,0.0274121449507971,"Abhd16a","193742","abhydrolase domain containing 16A","NM_178592","ENSMUSG00000007036"
"Ltb",15.6114522928278,-1.28604435884854,0.320464371872489,-4.01306501354308,5.99353970858368e-05,0.00177591187452164,"Ltb","16994","lymphotoxin B","NM_008518","ENSMUSG00000024399"
"Atp6v1g2",13484.9599842191,-0.331872987192827,0.0902452020561475,-3.67745852002578,0.000235569368135528,0.00490488088600872,"Atp6v1g2","66237","ATPase, H+ transporting, lysosomal V1 subunit G2","NM_001347351","ENSMUSG00000024403"
"Ier3",142.9840399325,0.98871832231299,0.216072104139932,4.57587214346133,4.74240127279949e-06,0.000230853319100918,"Ier3","15937","immediate early response 3","NM_133662","ENSMUSG00000003541"
"Mdc1",945.721854067935,0.256042314290419,0.069032482712483,3.70901210893461,0.000208069478269417,0.00449607693348268,"Mdc1","240087","mediator of DNA damage checkpoint 1","NM_001010833","ENSMUSG00000061607"
"Ppp1r10",3565.07445970209,-0.333229006733991,0.120119486943939,-2.77414610411642,0.00553468154059824,0.0503951809958172,"Ppp1r10","52040","protein phosphatase 1, regulatory subunit 10","NM_001163818","ENSMUSG00000039220"
"Gm8801",194.864865102645,-0.421124057371255,0.146325007796473,-2.87800468090189,0.00400199200878542,0.0407302104558696,"Gm8801","667766","protein phosphatase 1, regulatory subunit 10 pseudogene","NR_028278",NA
"Rpp21",676.801876691197,-0.337877271791834,0.0972433844492383,-3.4745527801761,0.000511705685329044,0.00890659434022135,"Rpp21","67676","ribonuclease P 21 subunit","NM_026308","ENSMUSG00000024446"
"Rnf39",435.77264661664,-0.540595639600653,0.183909749458533,-2.93946156303444,0.00328783047938925,0.035544275939169,"Rnf39","386454","ring finger protein 39","NM_001099632","ENSMUSG00000036492"
"2410137M14Rik",9.21743972721935,-1.19480167052151,0.42129338633851,-2.83603234531075,0.00456778196586968,0.0444950679786943,"2410137M14Rik","76797","RIKEN cDNA 2410137M14 gene","NM_029747","ENSMUSG00000064308"
"Pla2g7",9743.61167549004,-0.218008258634969,0.0520150168528717,-4.19125613765773,2.77414258100795e-05,0.000991028878888707,"Pla2g7","27226","phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)","NM_013737","ENSMUSG00000023913"
"Slc29a1",376.183315869877,-0.273051685174107,0.110731492975164,-2.46589003577645,0.0136673285411702,0.0922874106389239,"Slc29a1","63959","solute carrier family 29 (nucleoside transporters), member 1","NM_001199113","ENSMUSG00000023942"
"Vegfa",6814.87254374371,1.07848156226711,0.167831911393007,6.42596246039087,1.31037740185654e-10,3.68548844182478e-08,"Vegfa","22339","vascular endothelial growth factor A","NM_001025250","ENSMUSG00000023951"
"Gtpbp2",1503.47532869681,0.27697308516489,0.0594516523231413,4.65879541344689,3.18065114014388e-06,0.000165068511625653,"Gtpbp2","56055","GTP binding protein 2","NM_001145979","ENSMUSG00000023952"
"Lrrc73",2632.65695057266,-0.297618795183284,0.10081393761565,-2.95215921748782,0.00315560173110478,0.0344723224867112,"Lrrc73","224813","leucine rich repeat containing 73","NM_001111142","ENSMUSG00000071073"
"Dlk2",772.306520881846,-0.509883280501086,0.0916436515977913,-5.56375997258248,2.64023044387399e-08,2.94227944874234e-06,"Dlk2","106565","delta like non-canonical Notch ligand 2","NM_001286013","ENSMUSG00000047428"
"Dnph1",95.7934426143011,-0.324639605620819,0.130078340393386,-2.49572376645516,0.0125700445811082,0.0874947598957058,"Dnph1","381101","2'-deoxynucleoside 5'-phosphate N-hydrolase 1","NM_207161","ENSMUSG00000040658"
"Rrp36",1292.70370780889,-0.670657169697594,0.133528518272166,-5.0225762883897,5.09829360062777e-07,3.57061914266891e-05,"Rrp36","224823","ribosomal RNA processing 36","NM_001368622","ENSMUSG00000023971"
"Bicral",1895.18388056931,0.141018417567167,0.0484789078535775,2.90886127206268,0.00362747787613104,0.0379429046559421,"Bicral","210982","BRD4 interacting chromatin remodeling complex associated protein like","NM_001100452","ENSMUSG00000036568"
"Taf8",490.984495454704,-0.210899177714912,0.075718118450933,-2.78531984192898,0.0053474946736198,0.0492361085699313,"Taf8","63856","TATA-box binding protein associated factor 8","NM_001356290","ENSMUSG00000023980"
"Ccnd3",1076.98144924575,-0.381620222226304,0.126634254964846,-3.01356234402961,0.00258199984443198,0.0299623301072025,"Ccnd3","12445","cyclin D3","NM_001081635","ENSMUSG00000034165"
"Daam2",2445.48144328956,-0.419496431978727,0.0873169383748585,-4.80429616276508,1.55296818178971e-06,9.14187482163849e-05,"Daam2","76441","dishevelled associated activator of morphogenesis 2","NM_001008231","ENSMUSG00000040260"
"Rftn1",132.214502758374,-0.457591739065376,0.161831282428851,-2.8275851998303,0.00469005333404349,0.0453371822290871,"Rftn1","76438","raftlin lipid raft linker 1","NM_181397","ENSMUSG00000039316"
"Lrg1",12.140909737467,0.863879821532523,0.32957069848106,2.62122763192848,0.00876137398357347,0.0692377684379027,"Lrg1","76905","leucine-rich alpha-2-glycoprotein 1","NM_029796","ENSMUSG00000037095"
"Tnfaip8l1",385.308013765074,-0.241658141649165,0.0982775346266632,-2.45893573304597,0.0139349560413468,0.0933510344410678,"Tnfaip8l1","66443","tumor necrosis factor, alpha-induced protein 8-like 1","NM_025566","ENSMUSG00000044469"
"Plin3",173.837503335911,-0.422546613847267,0.155548418466835,-2.71649572533172,0.00659770471835943,0.0568050193899955,"Plin3","66905","perilipin 3","NM_025836","ENSMUSG00000024197"
"Vmac",233.265262399937,-0.252573263302829,0.0979021264174633,-2.57985472374557,0.00988418867986483,0.0746856883661087,"Vmac","106639","vimentin-type intermediate filament associated coiled-coil protein","NM_001166474","ENSMUSG00000054723"
"Nrtn",64.7498601058325,-0.519938011129602,0.198030646003417,-2.62554317537616,0.00865108365237891,0.0685854815375847,"Nrtn","18188","neurturin","NM_008738","ENSMUSG00000039481"
"Rfx2",140.645139135131,-0.631502204005878,0.119913220116947,-5.26632679357617,1.39180437077535e-07,1.20299422662285e-05,"Rfx2","19725","regulatory factor X, 2 (influences HLA class II expression)","NM_009056","ENSMUSG00000024206"
"Trip10",926.853549332383,-0.854099418758537,0.111998734107225,-7.62597386092633,2.42198908465234e-14,1.71660898363819e-11,"Trip10","106628","thyroid hormone receptor interactor 10","NM_001242389","ENSMUSG00000019487"
"Cntnap5c",249.064215421962,0.600585765776593,0.164757566009683,3.64526971551216,0.000267111510807565,0.00545270605990697,"Cntnap5c","620292","contactin associated protein-like 5C","NM_001081653","ENSMUSG00000038048"
"Pdzph1",18.9072401564682,-0.96042437590628,0.365645097741479,-2.62665732930276,0.00862281203815562,0.0684532287204657,"Pdzph1","69239","PDZ and pleckstrin homology domains 1","NM_027001","ENSMUSG00000024227"
"Gm41607",16.9191592654738,1.69867487124946,0.365742681959889,4.64445347791197,3.40977870033182e-06,0.000175633339509243,"Gm41607","105246303","predicted gene, 41607","XM_017317745",NA
"Lama1",275.858181907656,0.786763922467748,0.099680414644617,7.89286366105857,2.9533019735384e-15,2.75418724574352e-12,"Lama1","16772","laminin, alpha 1","NM_008480","ENSMUSG00000032796"
"Arhgap28",12.9543258303279,-1.01907103655315,0.377556528777888,-2.69912174436972,0.00695227381286375,0.0587920752498206,"Arhgap28","268970","Rho GTPase activating protein 28","NM_001347410","ENSMUSG00000024043"
"L3mbtl4",98.9558399830798,1.24285770510239,0.186354599758456,6.66931595309868,2.56998444786075e-11,8.2795553512081e-09,"L3mbtl4","320858","L3MBTL4 histone methyl-lysine binding protein","NM_177278","ENSMUSG00000041565"
"Tgif1",115.156993987768,1.45675944974641,0.256372718888679,5.68219370633956,1.32977924425679e-08,1.65932101612578e-06,"Tgif1","21815","TGFB-induced factor homeobox 1","NM_001164074","ENSMUSG00000047407"
"Clip4",1739.30124399418,0.153093813044583,0.061988654093927,2.46970700174601,0.0135223757502032,0.0919540677263037,"Clip4","78785","CAP-GLY domain containing linker protein family, member 4","NM_001271483","ENSMUSG00000024059"
"Galnt14",1369.29322630436,0.285555816953125,0.0630364406661168,4.53001175091119,5.89804059337543e-06,0.000272865225258536,"Galnt14","71685","polypeptide N-acetylgalactosaminyltransferase 14","NM_027864","ENSMUSG00000024064"
"Ttc27",961.982631647314,-0.323662108080425,0.0721596989516038,-4.48535834798173,7.27914926115845e-06,0.000326529736097384,"Ttc27","74196","tetratricopeptide repeat domain 27","NM_152817","ENSMUSG00000024078"
"Cyp1b1",134.625530859349,-0.561585260581718,0.161237351494491,-3.48297249599082,0.000495879307211753,0.00868229787004452,"Cyp1b1","13078","cytochrome P450, family 1, subfamily b, polypeptide 1","NM_001364889","ENSMUSG00000024087"
"4933407O12Rik",63.9263439114454,-0.458659016763756,0.172019362657232,-2.66632203304743,0.00766861962535361,0.0627912528380964,"4933407O12Rik","102635879","RIKEN cDNA 4933407O12 gene","XM_006525247",NA
"Dhx57",2440.47538518963,0.195124458273368,0.0789285912812908,2.47216446037876,0.0134297718502072,0.0915591102015476,"Dhx57","106794","DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57","NM_001163759","ENSMUSG00000035051"
"Cdkl4",303.317702283269,-0.28067580793063,0.0907076759445679,-3.09428948551337,0.00197284885918526,0.0246348900182549,"Cdkl4","381113","cyclin-dependent kinase-like 4","NM_001033443","ENSMUSG00000033966"
"Gm41635",27.0426110059692,0.695027984910027,0.243771209761833,2.85114877014835,0.00435615827562315,0.0430756567324447,"Gm41635","105246334","predicted gene, 41635","XR_877027",NA
"Plekhh2",458.759394435308,0.690662605342508,0.144726810156523,4.77218149557468,1.82241163895809e-06,0.000103497794329161,"Plekhh2","213556","pleckstrin homology domain containing, family H (with MyTH4 domain) member 2","NM_001357986","ENSMUSG00000040852"
"Ppm1b",3881.11931927238,0.2744508206426,0.0698178402825902,3.93095546255442,8.46089459783929e-05,0.00229936489845268,"Ppm1b","19043","protein phosphatase 1B, magnesium dependent, beta isoform","NM_001159496","ENSMUSG00000061130"
"Gm52296",25.8365239949408,0.559967765574863,0.229328066224796,2.44177598840414,0.0146152123234912,0.0962344656855969,"Gm52296","115488785","predicted gene, 52296","XR_003952295",NA
"Gm50012",105.529518842663,0.703306814011978,0.210811679019502,3.33618524971245,0.000849365457967576,0.0130641549910829,"Gm50012","118567342","predicted gene, 50012","XR_004939619",NA
"Socs5",2816.83588279825,0.232930080041726,0.055476091674769,4.19874711807906,2.68395846830138e-05,0.000966606912598214,"Socs5","56468","suppressor of cytokine signaling 5","NM_019654","ENSMUSG00000037104"
"Mcfd2",1547.22557186489,0.201438615345478,0.0824310216227044,2.44372338690019,0.0145365671649805,0.0960564399560987,"Mcfd2","193813","multiple coagulation factor deficiency 2","NM_139295","ENSMUSG00000024150"
"Ttc7",726.878365748222,-0.512045706689896,0.0966739728734982,-5.29662422542548,1.17963097758097e-07,1.06100920262727e-05,"Ttc7","225049","tetratricopeptide repeat domain 7","NM_028639","ENSMUSG00000036918"
"Kcnk12",1676.45838292074,0.562134319368395,0.0974989785882627,5.76554059855625,8.13965042082965e-09,1.0926247409597e-06,"Kcnk12","210741","potassium channel, subfamily K, member 12","NM_199251","ENSMUSG00000050138"
"Msh6",1219.73704515077,0.180717655260344,0.0699791153367253,2.58245126979338,0.00981012152059335,0.0743161792318913,"Msh6","17688","mutS homolog 6","NM_010830","ENSMUSG00000005370"
"Gm32337",38.213912246579,0.998986869981681,0.295702568886989,3.37835032594346,0.000729221169575433,0.0115884035010826,"Gm32337","102634850","predicted gene, 32337","XR_877116",NA
"9330159H11Rik",20.9624457162861,0.947774191292989,0.331635612471495,2.85787821226363,0.00426484044884426,0.0424659514806401,"9330159H11Rik","102634481","RIKEN cDNA 9330159H11 gene","XR_385910",NA
"Adcyap1",6627.98450135299,0.907093145518904,0.155174740828939,5.84562371861063,5.04673683712525e-09,7.50722065508437e-07,"Adcyap1","11516","adenylate cyclase activating polypeptide 1","NM_001315503","ENSMUSG00000024256"
"Gm20939",51.3830001495571,0.841339179430713,0.309658219990421,2.71699288156064,0.00658780245623445,0.0567824281676455,"Gm20939","100044193","predicted gene, 20939","NM_001024731","ENSMUSG00000095193"
"Mtpap",904.596983129354,0.203220611968434,0.0765720349205924,2.65397951326721,0.00795486563678915,0.0646273563586735,"Mtpap","67440","mitochondrial poly(A) polymerase","NM_001361008","ENSMUSG00000024234"
"Jcad",3262.46196682859,0.619539683323316,0.117485072273052,5.27334810573565,1.33957128957057e-07,1.17170645108697e-05,"Jcad","240185","junctional cadherin 5 associated","NM_001081963","ENSMUSG00000033960"
"Mkx",331.789118038523,0.57245103209581,0.20983869440276,2.72805277275058,0.00637094147854747,0.0555271579234543,"Mkx","210719","mohawk homeobox","NM_177595","ENSMUSG00000061013"
"Snrpd1",1353.12699235524,0.228045889460628,0.0785916830612222,2.90165422825952,0.00371198007748775,0.038621594241342,"Snrpd1","20641","small nuclear ribonucleoprotein D1","NM_009226","ENSMUSG00000002477"
"Gm6277",115.279620950848,-0.381235360427358,0.141873459061924,-2.68715066897015,0.00720644380561156,0.060146480354042,"Gm6277","621998","predicted gene 6277","NR_045421",NA
"Ttc39c",1014.80090872599,0.273738554511847,0.0844997413115448,3.23951943832102,0.00119731305121667,0.0168910748045448,"Ttc39c","72747","tetratricopeptide repeat domain 39C","NM_028341","ENSMUSG00000024424"
"Gm54035",19.2887610014505,-0.793187467329863,0.288181646548969,-2.75238717256438,0.00591625290038485,0.0526519764650523,"Gm54035","118568376","predicted gene, 54035","XR_004939981",NA
"Dsc3",64.9816483536839,0.772736014428918,0.307681400379012,2.51148107580451,0.0120225731787024,0.0850750695500907,"Dsc3","13507","desmocollin 3","NM_001291809","ENSMUSG00000059898"
"Dsg2",113.398454409504,0.450989114615433,0.149992662623782,3.0067411747108,0.00264064492291791,0.0304421518472235,"Dsg2","13511","desmoglein 2","NM_007883","ENSMUSG00000044393"
"Mocos",95.5376885306914,-0.722622855461098,0.179113815398536,-4.03443393717693,5.47340861205918e-05,0.00165236066577693,"Mocos","68591","molybdenum cofactor sulfurase","NM_026779","ENSMUSG00000039616"
"Gm3227",42.2887681641963,0.691785447086357,0.263234498672568,2.62801969565112,0.00858835429617789,0.068332756970802,"Gm3227","100041241","predicted gene 3227","XR_003952587",NA
"Rit2",1232.29507626749,-0.195471650490044,0.0788785296355665,-2.47813506911399,0.0132071137861488,0.0902494597673627,"Rit2","19762","Ras-like without CAAX 2","NM_009065","ENSMUSG00000057455"
